region,DATA_TYPE,indicator,year,value,pred
Friuli-Venezia Giulia,POP85OVER,Population aged 85 and over (percentage values) - on 1st January,2060,9.9,1
Friuli-Venezia Giulia,POP85OVER,Population aged 85 and over (percentage values) - on 1st January,2061,9.9,1
Friuli-Venezia Giulia,POP85OVER,Population aged 85 and over (percentage values) - on 1st January,2062,9.9,1
Friuli-Venezia Giulia,POP85OVER,Population aged 85 and over (percentage values) - on 1st January,2063,9.8,1
Friuli-Venezia Giulia,POP85OVER,Population aged 85 and over (percentage values) - on 1st January,2064,9.8,1
Friuli-Venezia Giulia,POP85OVER,Population aged 85 and over (percentage values) - on 1st January,2065,9.6,1
Friuli-Venezia Giulia,POP85OVER,Population aged 85 and over (percentage values) - on 1st January,2066,9.5,1
Friuli-Venezia Giulia,POP85OVER,Population aged 85 and over (percentage values) - on 1st January,2067,9.3,1
Friuli-Venezia Giulia,POP85OVER,Population aged 85 and over (percentage values) - on 1st January,2068,9.1,1
Friuli-Venezia Giulia,POP85OVER,Population aged 85 and over (percentage values) - on 1st January,2069,9.0,1
Friuli-Venezia Giulia,POP85OVER,Population aged 85 and over (percentage values) - on 1st January,2070,8.8,1
Friuli-Venezia Giulia,POP85OVER,Population aged 85 and over (percentage values) - on 1st January,2071,8.7,1
Friuli-Venezia Giulia,POP85OVER,Population aged 85 and over (percentage values) - on 1st January,2072,8.6,1
Friuli-Venezia Giulia,POP85OVER,Population aged 85 and over (percentage values) - on 1st January,2073,8.5,1
Friuli-Venezia Giulia,POP85OVER,Population aged 85 and over (percentage values) - on 1st January,2074,8.4,1
Friuli-Venezia Giulia,POP85OVER,Population aged 85 and over (percentage values) - on 1st January,2075,8.3,1
Friuli-Venezia Giulia,POP85OVER,Population aged 85 and over (percentage values) - on 1st January,2076,8.3,1
Friuli-Venezia Giulia,POP85OVER,Population aged 85 and over (percentage values) - on 1st January,2077,8.3,1
Friuli-Venezia Giulia,POP85OVER,Population aged 85 and over (percentage values) - on 1st January,2078,8.4,1
Friuli-Venezia Giulia,POP85OVER,Population aged 85 and over (percentage values) - on 1st January,2079,8.3,1
Friuli-Venezia Giulia,POP85OVER,Population aged 85 and over (percentage values) - on 1st January,2080,8.4,1
Friuli-Venezia Giulia,SATISFACTION_INDEX,Healthcare Satisfaction Index,2002,8.431571528580234,1
Friuli-Venezia Giulia,SATISFACTION_INDEX,Healthcare Satisfaction Index,2003,8.425376036349348,1
Friuli-Venezia Giulia,SATISFACTION_INDEX,Healthcare Satisfaction Index,2004,8.417631671060741,1
Friuli-Venezia Giulia,SATISFACTION_INDEX,Healthcare Satisfaction Index,2005,8.406789559656692,1
Friuli-Venezia Giulia,SATISFACTION_INDEX,Healthcare Satisfaction Index,2006,8.3928497021372,1
Friuli-Venezia Giulia,SATISFACTION_INDEX,Healthcare Satisfaction Index,2007,8.38200759073315,1
Friuli-Venezia Giulia,SATISFACTION_INDEX,Healthcare Satisfaction Index,2008,8.374263225444544,1
Friuli-Venezia Giulia,SATISFACTION_INDEX,Healthcare Satisfaction Index,2009,8.369616606271379,1
Friuli-Venezia Giulia,SATISFACTION_INDEX,Healthcare Satisfaction Index,2010,8.360323367925051,1
Friuli-Venezia Giulia,SATISFACTION_INDEX,Healthcare Satisfaction Index,2011,8.357225621809608,1
Friuli-Venezia Giulia,SATISFACTION_INDEX,Healthcare Satisfaction Index,2012,8.338639145116952,1
Friuli-Venezia Giulia,SATISFACTION_INDEX,Healthcare Satisfaction Index,2013,8.326248160655181,1
Friuli-Venezia Giulia,SATISFACTION_INDEX,Healthcare Satisfaction Index,2014,8.312308303135689,1
Friuli-Venezia Giulia,SATISFACTION_INDEX,Healthcare Satisfaction Index,2015,8.299917318673918,1
Friuli-Venezia Giulia,SATISFACTION_INDEX,Healthcare Satisfaction Index,2016,8.28907520726987,1
Friuli-Venezia Giulia,SATISFACTION_INDEX,Healthcare Satisfaction Index,2017,8.281330841981262,1
Friuli-Venezia Giulia,SATISFACTION_INDEX,Healthcare Satisfaction Index,2018,8.275135349750377,1
Friuli-Venezia Giulia,SATISFACTION_INDEX,Healthcare Satisfaction Index,2019,8.268939857519491,1
Friuli-Venezia Giulia,SATISFACTION_INDEX,Healthcare Satisfaction Index,2020,8.261195492230884,1
Friuli-Venezia Giulia,SATISFACTION_INDEX,Healthcare Satisfaction Index,2021,8.259646619173163,1
Friuli-Venezia Giulia,SATISFACTION_INDEX,Healthcare Satisfaction Index,2022,8.254999999999999,1
Friuli-Venezia Giulia,SATISFACTION_INDEX,Healthcare Satisfaction Index,2023,8.251902253884555,1
Friuli-Venezia Giulia,SATISFACTION_INDEX,Healthcare Satisfaction Index,2024,8.24570676165367,1
Friuli-Venezia Giulia,SATISFACTION_INDEX,Healthcare Satisfaction Index,2025,8.2333157771919,1
Friuli-Venezia Giulia,SATISFACTION_INDEX,Healthcare Satisfaction Index,2026,8.230218031076458,1
Friuli-Venezia Giulia,SATISFACTION_INDEX,Healthcare Satisfaction Index,2027,8.214729300499243,1
Friuli-Venezia Giulia,SATISFACTION_INDEX,Healthcare Satisfaction Index,2028,8.199240569922031,1
Friuli-Venezia Giulia,SATISFACTION_INDEX,Healthcare Satisfaction Index,2029,8.183751839344817,1
Friuli-Venezia Giulia,SATISFACTION_INDEX,Healthcare Satisfaction Index,2030,8.168263108767603,1
Friuli-Venezia Giulia,SATISFACTION_INDEX,Healthcare Satisfaction Index,2031,8.15277437819039,1
Friuli-Venezia Giulia,SATISFACTION_INDEX,Healthcare Satisfaction Index,2032,8.121796917035962,1
Friuli-Venezia Giulia,SATISFACTION_INDEX,Healthcare Satisfaction Index,2033,8.10630818645875,1
Friuli-Venezia Giulia,SATISFACTION_INDEX,Healthcare Satisfaction Index,2034,8.090819455881535,1
Friuli-Venezia Giulia,SATISFACTION_INDEX,Healthcare Satisfaction Index,2035,8.075330725304322,1
Friuli-Venezia Giulia,SATISFACTION_INDEX,Healthcare Satisfaction Index,2036,8.044353264149894,1
Friuli-Venezia Giulia,SATISFACTION_INDEX,Healthcare Satisfaction Index,2037,8.028864533572682,1
Friuli-Venezia Giulia,SATISFACTION_INDEX,Healthcare Satisfaction Index,2038,8.013375802995467,1
Friuli-Venezia Giulia,SATISFACTION_INDEX,Healthcare Satisfaction Index,2039,7.997887072418254,1
Friuli-Venezia Giulia,SATISFACTION_INDEX,Healthcare Satisfaction Index,2040,7.966909611263827,1
Friuli-Venezia Giulia,SATISFACTION_INDEX,Healthcare Satisfaction Index,2041,7.951420880686613,1
Friuli-Venezia Giulia,SATISFACTION_INDEX,Healthcare Satisfaction Index,2042,7.9359321501094,1
Friuli-Venezia Giulia,SATISFACTION_INDEX,Healthcare Satisfaction Index,2043,7.9359321501094,1
Friuli-Venezia Giulia,SATISFACTION_INDEX,Healthcare Satisfaction Index,2044,7.920443419532186,1
Friuli-Venezia Giulia,SATISFACTION_INDEX,Healthcare Satisfaction Index,2045,7.920443419532186,1
Friuli-Venezia Giulia,SATISFACTION_INDEX,Healthcare Satisfaction Index,2046,7.920443419532186,1
Friuli-Venezia Giulia,SATISFACTION_INDEX,Healthcare Satisfaction Index,2047,7.920443419532186,1
Friuli-Venezia Giulia,SATISFACTION_INDEX,Healthcare Satisfaction Index,2048,7.920443419532186,1
Friuli-Venezia Giulia,SATISFACTION_INDEX,Healthcare Satisfaction Index,2049,7.9359321501094,1
Friuli-Venezia Giulia,SATISFACTION_INDEX,Healthcare Satisfaction Index,2050,7.9359321501094,1
Friuli-Venezia Giulia,STAFF_DENSITY,Staff Density,2002,9.87425545063174,1
Friuli-Venezia Giulia,STAFF_DENSITY,Staff Density,2003,9.927930697977995,1
Friuli-Venezia Giulia,STAFF_DENSITY,Staff Density,2004,9.995024757160817,1
Friuli-Venezia Giulia,STAFF_DENSITY,Staff Density,2005,10.08895644001676,1
Friuli-Venezia Giulia,STAFF_DENSITY,Staff Density,2006,10.209725746545834,1
Friuli-Venezia Giulia,STAFF_DENSITY,Staff Density,2007,10.30365742940178,1
Friuli-Venezia Giulia,STAFF_DENSITY,Staff Density,2008,10.370751488584595,1
Friuli-Venezia Giulia,STAFF_DENSITY,Staff Density,2009,10.411007924094289,1
Friuli-Venezia Giulia,STAFF_DENSITY,Staff Density,2010,10.49152079511367,1
Friuli-Venezia Giulia,STAFF_DENSITY,Staff Density,2011,10.518358418786798,1
Friuli-Venezia Giulia,STAFF_DENSITY,Staff Density,2012,10.679384160825562,1
Friuli-Venezia Giulia,STAFF_DENSITY,Staff Density,2013,10.786734655518073,1
Friuli-Venezia Giulia,STAFF_DENSITY,Staff Density,2014,10.907503962047144,1
Friuli-Venezia Giulia,STAFF_DENSITY,Staff Density,2015,11.014854456739654,1
Friuli-Venezia Giulia,STAFF_DENSITY,Staff Density,2016,11.1087861395956,1
Friuli-Venezia Giulia,STAFF_DENSITY,Staff Density,2017,11.17588019877842,1
Friuli-Venezia Giulia,STAFF_DENSITY,Staff Density,2018,11.229555446124673,1
Friuli-Venezia Giulia,STAFF_DENSITY,Staff Density,2019,11.283230693470928,1
Friuli-Venezia Giulia,STAFF_DENSITY,Staff Density,2020,11.350324752653746,1
Friuli-Venezia Giulia,STAFF_DENSITY,Staff Density,2021,11.36374356449031,1
Friuli-Venezia Giulia,STAFF_DENSITY,Staff Density,2022,11.404,1
Friuli-Venezia Giulia,STAFF_DENSITY,Staff Density,2023,11.430837623673128,1
Friuli-Venezia Giulia,STAFF_DENSITY,Staff Density,2024,11.484512871019382,1
Friuli-Venezia Giulia,STAFF_DENSITY,Staff Density,2025,11.591863365711893,1
Friuli-Venezia Giulia,STAFF_DENSITY,Staff Density,2026,11.61870098938502,1
Friuli-Venezia Giulia,STAFF_DENSITY,Staff Density,2027,11.752889107750656,1
Friuli-Venezia Giulia,STAFF_DENSITY,Staff Density,2028,11.887077226116292,1
Friuli-Venezia Giulia,STAFF_DENSITY,Staff Density,2029,12.021265344481929,1
Friuli-Venezia Giulia,STAFF_DENSITY,Staff Density,2030,12.155453462847566,1
Friuli-Venezia Giulia,STAFF_DENSITY,Staff Density,2031,12.289641581213202,1
Friuli-Venezia Giulia,STAFF_DENSITY,Staff Density,2032,12.558017817944476,1
Friuli-Venezia Giulia,STAFF_DENSITY,Staff Density,2033,12.692205936310112,1
Friuli-Venezia Giulia,STAFF_DENSITY,Staff Density,2034,12.826394054675747,1
Friuli-Venezia Giulia,STAFF_DENSITY,Staff Density,2035,12.960582173041386,1
Friuli-Venezia Giulia,STAFF_DENSITY,Staff Density,2036,13.22895840977266,1
Friuli-Venezia Giulia,STAFF_DENSITY,Staff Density,2037,13.363146528138296,1
Friuli-Venezia Giulia,STAFF_DENSITY,Staff Density,2038,13.497334646503932,1
Friuli-Venezia Giulia,STAFF_DENSITY,Staff Density,2039,13.631522764869567,1
Friuli-Venezia Giulia,STAFF_DENSITY,Staff Density,2040,13.899899001600843,1
Friuli-Venezia Giulia,STAFF_DENSITY,Staff Density,2041,14.03408711996648,1
Friuli-Venezia Giulia,STAFF_DENSITY,Staff Density,2042,14.168275238332116,1
Friuli-Venezia Giulia,STAFF_DENSITY,Staff Density,2043,14.168275238332116,1
Friuli-Venezia Giulia,STAFF_DENSITY,Staff Density,2044,14.302463356697752,1
Friuli-Venezia Giulia,STAFF_DENSITY,Staff Density,2045,14.302463356697752,1
Friuli-Venezia Giulia,STAFF_DENSITY,Staff Density,2046,14.302463356697752,1
Friuli-Venezia Giulia,STAFF_DENSITY,Staff Density,2047,14.302463356697752,1
Friuli-Venezia Giulia,STAFF_DENSITY,Staff Density,2048,14.302463356697752,1
Friuli-Venezia Giulia,STAFF_DENSITY,Staff Density,2049,14.168275238332116,1
Friuli-Venezia Giulia,STAFF_DENSITY,Staff Density,2050,14.168275238332116,1
Friuli-Venezia Giulia,TFR,Total fertility rate - TFR,2002,1.12,0
Friuli-Venezia Giulia,TFR,Total fertility rate - TFR,2003,1.16,0
Friuli-Venezia Giulia,TFR,Total fertility rate - TFR,2004,1.21,0
Friuli-Venezia Giulia,TFR,Total fertility rate - TFR,2005,1.24,0
Friuli-Venezia Giulia,TFR,Total fertility rate - TFR,2006,1.29,0
Friuli-Venezia Giulia,TFR,Total fertility rate - TFR,2007,1.35,0
Friuli-Venezia Giulia,TFR,Total fertility rate - TFR,2008,1.36,0
Friuli-Venezia Giulia,TFR,Total fertility rate - TFR,2009,1.38,0
Friuli-Venezia Giulia,TFR,Total fertility rate - TFR,2010,1.4,0
Friuli-Venezia Giulia,TFR,Total fertility rate - TFR,2011,1.39,0
Friuli-Venezia Giulia,TFR,Total fertility rate - TFR,2012,1.41,0
Friuli-Venezia Giulia,TFR,Total fertility rate - TFR,2013,1.38,0
Friuli-Venezia Giulia,TFR,Total fertility rate - TFR,2014,1.39,0
Friuli-Venezia Giulia,TFR,Total fertility rate - TFR,2015,1.33,0
Friuli-Venezia Giulia,TFR,Total fertility rate - TFR,2016,1.34,0
Friuli-Venezia Giulia,TFR,Total fertility rate - TFR,2017,1.32,0
Friuli-Venezia Giulia,TFR,Total fertility rate - TFR,2018,1.28,0
Friuli-Venezia Giulia,TFR,Total fertility rate - TFR,2019,1.25,0
Friuli-Venezia Giulia,TFR,Total fertility rate - TFR,2020,1.26,0
Friuli-Venezia Giulia,TFR,Total fertility rate - TFR,2021,1.25,0
Friuli-Venezia Giulia,TFR,Total fertility rate - TFR,2022,1.26,0
Friuli-Venezia Giulia,TFR,Total fertility rate - TFR,2023,1.21,0
Friuli-Venezia Giulia,TFR,Total fertility rate - TFR,2024,1.19,0
Friuli-Venezia Giulia,TFR,Total fertility rate - TFR,2024,1.19,1
Friuli-Venezia Giulia,TFR,Total fertility rate - TFR,2025,1.2,1
Friuli-Venezia Giulia,TFR,Total fertility rate - TFR,2026,1.22,1
Friuli-Venezia Giulia,TFR,Total fertility rate - TFR,2027,1.23,1
Friuli-Venezia Giulia,TFR,Total fertility rate - TFR,2028,1.24,1
Friuli-Venezia Giulia,TFR,Total fertility rate - TFR,2029,1.26,1
Friuli-Venezia Giulia,TFR,Total fertility rate - TFR,2030,1.27,1
Friuli-Venezia Giulia,TFR,Total fertility rate - TFR,2031,1.29,1
Friuli-Venezia Giulia,TFR,Total fertility rate - TFR,2032,1.29,1
Friuli-Venezia Giulia,TFR,Total fertility rate - TFR,2033,1.29,1
Friuli-Venezia Giulia,TFR,Total fertility rate - TFR,2034,1.3,1
Friuli-Venezia Giulia,TFR,Total fertility rate - TFR,2035,1.3,1
Friuli-Venezia Giulia,TFR,Total fertility rate - TFR,2036,1.3,1
Friuli-Venezia Giulia,TFR,Total fertility rate - TFR,2037,1.31,1
Friuli-Venezia Giulia,TFR,Total fertility rate - TFR,2038,1.31,1
Friuli-Venezia Giulia,TFR,Total fertility rate - TFR,2039,1.31,1
Friuli-Venezia Giulia,TFR,Total fertility rate - TFR,2040,1.31,1
Friuli-Venezia Giulia,TFR,Total fertility rate - TFR,2041,1.32,1
Friuli-Venezia Giulia,TFR,Total fertility rate - TFR,2042,1.32,1
Friuli-Venezia Giulia,TFR,Total fertility rate - TFR,2043,1.32,1
Friuli-Venezia Giulia,TFR,Total fertility rate - TFR,2044,1.33,1
Friuli-Venezia Giulia,TFR,Total fertility rate - TFR,2045,1.33,1
Friuli-Venezia Giulia,TFR,Total fertility rate - TFR,2046,1.33,1
Friuli-Venezia Giulia,TFR,Total fertility rate - TFR,2047,1.33,1
Friuli-Venezia Giulia,TFR,Total fertility rate - TFR,2048,1.34,1
Friuli-Venezia Giulia,TFR,Total fertility rate - TFR,2049,1.34,1
Friuli-Venezia Giulia,TFR,Total fertility rate - TFR,2050,1.34,1
Friuli-Venezia Giulia,TFR,Total fertility rate - TFR,2051,1.34,1
Friuli-Venezia Giulia,TFR,Total fertility rate - TFR,2052,1.35,1
Friuli-Venezia Giulia,TFR,Total fertility rate - TFR,2053,1.35,1
Friuli-Venezia Giulia,TFR,Total fertility rate - TFR,2054,1.35,1
Friuli-Venezia Giulia,TFR,Total fertility rate - TFR,2055,1.35,1
Friuli-Venezia Giulia,TFR,Total fertility rate - TFR,2056,1.35,1
Friuli-Venezia Giulia,TFR,Total fertility rate - TFR,2057,1.36,1
Friuli-Venezia Giulia,TFR,Total fertility rate - TFR,2058,1.36,1
Friuli-Venezia Giulia,TFR,Total fertility rate - TFR,2059,1.36,1
Friuli-Venezia Giulia,TFR,Total fertility rate - TFR,2060,1.36,1
Friuli-Venezia Giulia,TFR,Total fertility rate - TFR,2061,1.36,1
Friuli-Venezia Giulia,TFR,Total fertility rate - TFR,2062,1.37,1
Friuli-Venezia Giulia,TFR,Total fertility rate - TFR,2063,1.37,1
Friuli-Venezia Giulia,TFR,Total fertility rate - TFR,2064,1.37,1
Friuli-Venezia Giulia,TFR,Total fertility rate - TFR,2065,1.38,1
Friuli-Venezia Giulia,TFR,Total fertility rate - TFR,2066,1.38,1
Friuli-Venezia Giulia,TFR,Total fertility rate - TFR,2067,1.38,1
Friuli-Venezia Giulia,TFR,Total fertility rate - TFR,2068,1.38,1
Friuli-Venezia Giulia,TFR,Total fertility rate - TFR,2069,1.38,1
Friuli-Venezia Giulia,TFR,Total fertility rate - TFR,2070,1.38,1
Friuli-Venezia Giulia,TFR,Total fertility rate - TFR,2071,1.38,1
Friuli-Venezia Giulia,TFR,Total fertility rate - TFR,2072,1.39,1
Friuli-Venezia Giulia,TFR,Total fertility rate - TFR,2073,1.39,1
Friuli-Venezia Giulia,TFR,Total fertility rate - TFR,2074,1.39,1
Friuli-Venezia Giulia,TFR,Total fertility rate - TFR,2075,1.39,1
Friuli-Venezia Giulia,TFR,Total fertility rate - TFR,2076,1.39,1
Friuli-Venezia Giulia,TFR,Total fertility rate - TFR,2077,1.39,1
Friuli-Venezia Giulia,TFR,Total fertility rate - TFR,2078,1.39,1
Friuli-Venezia Giulia,TFR,Total fertility rate - TFR,2079,1.39,1
Friuli-Venezia Giulia,TFR,Total fertility rate - TFR,2080,1.39,1
Friuli-Venezia Giulia,TMIGRATE,Total migration rate (per thousand inhabitant),2002,8.5,0
Friuli-Venezia Giulia,TMIGRATE,Total migration rate (per thousand inhabitant),2003,9.4,0
Friuli-Venezia Giulia,TMIGRATE,Total migration rate (per thousand inhabitant),2004,7.4,0
Friuli-Venezia Giulia,TMIGRATE,Total migration rate (per thousand inhabitant),2005,5.2,0
Friuli-Venezia Giulia,TMIGRATE,Total migration rate (per thousand inhabitant),2006,6.3,0
Friuli-Venezia Giulia,TMIGRATE,Total migration rate (per thousand inhabitant),2007,9.9,0
Friuli-Venezia Giulia,TMIGRATE,Total migration rate (per thousand inhabitant),2008,9.4,0
Friuli-Venezia Giulia,TMIGRATE,Total migration rate (per thousand inhabitant),2009,4.1,0
Friuli-Venezia Giulia,TMIGRATE,Total migration rate (per thousand inhabitant),2010,2.6,0
Friuli-Venezia Giulia,TMIGRATE,Total migration rate (per thousand inhabitant),2011,2.0,0
Friuli-Venezia Giulia,TMIGRATE,Total migration rate (per thousand inhabitant),2012,4.9,0
Friuli-Venezia Giulia,TMIGRATE,Total migration rate (per thousand inhabitant),2013,3.9,0
Friuli-Venezia Giulia,TMIGRATE,Total migration rate (per thousand inhabitant),2014,1.0,0
Friuli-Venezia Giulia,TMIGRATE,Total migration rate (per thousand inhabitant),2015,0.6,0
Friuli-Venezia Giulia,TMIGRATE,Total migration rate (per thousand inhabitant),2016,1.8,0
Friuli-Venezia Giulia,TMIGRATE,Total migration rate (per thousand inhabitant),2017,3.9,0
Friuli-Venezia Giulia,TMIGRATE,Total migration rate (per thousand inhabitant),2018,4.9,0
Friuli-Venezia Giulia,TMIGRATE,Total migration rate (per thousand inhabitant),2019,2.1,0
Friuli-Venezia Giulia,TMIGRATE,Total migration rate (per thousand inhabitant),2020,3.6,0
Friuli-Venezia Giulia,TMIGRATE,Total migration rate (per thousand inhabitant),2021,2.1,0
Friuli-Venezia Giulia,TMIGRATE,Total migration rate (per thousand inhabitant),2022,7.3,0
Friuli-Venezia Giulia,TMIGRATE,Total migration rate (per thousand inhabitant),2023,7.3,0
Friuli-Venezia Giulia,TMIGRATE,Total migration rate (per thousand inhabitant),2024,6.1,0
Friuli-Venezia Giulia,TMIGRATE,Total migration rate (per thousand inhabitant),2024,6.4,1
Friuli-Venezia Giulia,TMIGRATE,Total migration rate (per thousand inhabitant),2025,6.1,1
Friuli-Venezia Giulia,TMIGRATE,Total migration rate (per thousand inhabitant),2026,5.8,1
Friuli-Venezia Giulia,TMIGRATE,Total migration rate (per thousand inhabitant),2027,5.5,1
Friuli-Venezia Giulia,TMIGRATE,Total migration rate (per thousand inhabitant),2028,5.2,1
Friuli-Venezia Giulia,TMIGRATE,Total migration rate (per thousand inhabitant),2029,5.1,1
Friuli-Venezia Giulia,TMIGRATE,Total migration rate (per thousand inhabitant),2030,5.1,1
Friuli-Venezia Giulia,TMIGRATE,Total migration rate (per thousand inhabitant),2031,5.1,1
Friuli-Venezia Giulia,TMIGRATE,Total migration rate (per thousand inhabitant),2032,5.1,1
Friuli-Venezia Giulia,TMIGRATE,Total migration rate (per thousand inhabitant),2033,5.0,1
Friuli-Venezia Giulia,TMIGRATE,Total migration rate (per thousand inhabitant),2034,5.1,1
Friuli-Venezia Giulia,TMIGRATE,Total migration rate (per thousand inhabitant),2035,5.0,1
Friuli-Venezia Giulia,TMIGRATE,Total migration rate (per thousand inhabitant),2036,5.0,1
Friuli-Venezia Giulia,TMIGRATE,Total migration rate (per thousand inhabitant),2037,5.0,1
Friuli-Venezia Giulia,TMIGRATE,Total migration rate (per thousand inhabitant),2038,5.0,1
Friuli-Venezia Giulia,TMIGRATE,Total migration rate (per thousand inhabitant),2039,5.0,1
Friuli-Venezia Giulia,TMIGRATE,Total migration rate (per thousand inhabitant),2040,5.0,1
Friuli-Venezia Giulia,TMIGRATE,Total migration rate (per thousand inhabitant),2041,5.0,1
Friuli-Venezia Giulia,TMIGRATE,Total migration rate (per thousand inhabitant),2042,5.0,1
Friuli-Venezia Giulia,TMIGRATE,Total migration rate (per thousand inhabitant),2043,5.0,1
Friuli-Venezia Giulia,TMIGRATE,Total migration rate (per thousand inhabitant),2044,4.9,1
Friuli-Venezia Giulia,TMIGRATE,Total migration rate (per thousand inhabitant),2045,4.9,1
Friuli-Venezia Giulia,TMIGRATE,Total migration rate (per thousand inhabitant),2046,4.9,1
Friuli-Venezia Giulia,TMIGRATE,Total migration rate (per thousand inhabitant),2047,4.9,1
Friuli-Venezia Giulia,TMIGRATE,Total migration rate (per thousand inhabitant),2048,4.9,1
Friuli-Venezia Giulia,TMIGRATE,Total migration rate (per thousand inhabitant),2049,4.9,1
Friuli-Venezia Giulia,TMIGRATE,Total migration rate (per thousand inhabitant),2050,4.9,1
Friuli-Venezia Giulia,TMIGRATE,Total migration rate (per thousand inhabitant),2051,4.9,1
Friuli-Venezia Giulia,TMIGRATE,Total migration rate (per thousand inhabitant),2052,4.9,1
Friuli-Venezia Giulia,TMIGRATE,Total migration rate (per thousand inhabitant),2053,4.9,1
Friuli-Venezia Giulia,TMIGRATE,Total migration rate (per thousand inhabitant),2054,4.9,1
Friuli-Venezia Giulia,TMIGRATE,Total migration rate (per thousand inhabitant),2055,4.9,1
Friuli-Venezia Giulia,TMIGRATE,Total migration rate (per thousand inhabitant),2056,4.9,1
Friuli-Venezia Giulia,TMIGRATE,Total migration rate (per thousand inhabitant),2057,4.9,1
Friuli-Venezia Giulia,TMIGRATE,Total migration rate (per thousand inhabitant),2058,4.9,1
Friuli-Venezia Giulia,TMIGRATE,Total migration rate (per thousand inhabitant),2059,4.9,1
Friuli-Venezia Giulia,TMIGRATE,Total migration rate (per thousand inhabitant),2060,4.9,1
Friuli-Venezia Giulia,TMIGRATE,Total migration rate (per thousand inhabitant),2061,4.9,1
Friuli-Venezia Giulia,TMIGRATE,Total migration rate (per thousand inhabitant),2062,4.9,1
Friuli-Venezia Giulia,TMIGRATE,Total migration rate (per thousand inhabitant),2063,4.9,1
Friuli-Venezia Giulia,TMIGRATE,Total migration rate (per thousand inhabitant),2064,4.9,1
Friuli-Venezia Giulia,TMIGRATE,Total migration rate (per thousand inhabitant),2065,4.9,1
Friuli-Venezia Giulia,TMIGRATE,Total migration rate (per thousand inhabitant),2066,4.9,1
Friuli-Venezia Giulia,TMIGRATE,Total migration rate (per thousand inhabitant),2067,4.9,1
Friuli-Venezia Giulia,TMIGRATE,Total migration rate (per thousand inhabitant),2068,4.9,1
Friuli-Venezia Giulia,TMIGRATE,Total migration rate (per thousand inhabitant),2069,4.9,1
Friuli-Venezia Giulia,TMIGRATE,Total migration rate (per thousand inhabitant),2070,4.9,1
Friuli-Venezia Giulia,TMIGRATE,Total migration rate (per thousand inhabitant),2071,4.9,1
Friuli-Venezia Giulia,TMIGRATE,Total migration rate (per thousand inhabitant),2072,4.9,1
Friuli-Venezia Giulia,TMIGRATE,Total migration rate (per thousand inhabitant),2073,4.9,1
Friuli-Venezia Giulia,TMIGRATE,Total migration rate (per thousand inhabitant),2074,4.9,1
Friuli-Venezia Giulia,TMIGRATE,Total migration rate (per thousand inhabitant),2075,4.9,1
Friuli-Venezia Giulia,TMIGRATE,Total migration rate (per thousand inhabitant),2076,4.9,1
Friuli-Venezia Giulia,TMIGRATE,Total migration rate (per thousand inhabitant),2077,4.9,1
Friuli-Venezia Giulia,TMIGRATE,Total migration rate (per thousand inhabitant),2078,4.9,1
Friuli-Venezia Giulia,TMIGRATE,Total migration rate (per thousand inhabitant),2079,4.9,1
Friuli-Venezia Giulia,TMIGRATE,Total migration rate (per thousand inhabitant),2080,4.9,1
Lazio,AGEINDEX,Ageing index (percentage values) - on 1st January,2002,130.4,0
Lazio,AGEINDEX,Ageing index (percentage values) - on 1st January,2003,132.6,0
Lazio,AGEINDEX,Ageing index (percentage values) - on 1st January,2004,134.5,0
Lazio,AGEINDEX,Ageing index (percentage values) - on 1st January,2005,137.0,0
Lazio,AGEINDEX,Ageing index (percentage values) - on 1st January,2006,139.6,0
Lazio,AGEINDEX,Ageing index (percentage values) - on 1st January,2007,141.2,0
Lazio,AGEINDEX,Ageing index (percentage values) - on 1st January,2008,142.0,0
Lazio,AGEINDEX,Ageing index (percentage values) - on 1st January,2009,142.0,0
Lazio,AGEINDEX,Ageing index (percentage values) - on 1st January,2010,142.5,0
Lazio,AGEINDEX,Ageing index (percentage values) - on 1st January,2011,143.1,0
Lazio,AGEINDEX,Ageing index (percentage values) - on 1st January,2012,145.6,0
Lazio,AGEINDEX,Ageing index (percentage values) - on 1st January,2013,146.5,0
Lazio,AGEINDEX,Ageing index (percentage values) - on 1st January,2014,148.7,0
Lazio,AGEINDEX,Ageing index (percentage values) - on 1st January,2015,151.0,0
Lazio,AGEINDEX,Ageing index (percentage values) - on 1st January,2016,153.4,0
Lazio,AGEINDEX,Ageing index (percentage values) - on 1st January,2017,156.2,0
Lazio,AGEINDEX,Ageing index (percentage values) - on 1st January,2018,159.4,0
Lazio,AGEINDEX,Ageing index (percentage values) - on 1st January,2019,164.1,0
Lazio,AGEINDEX,Ageing index (percentage values) - on 1st January,2020,169.3,0
Lazio,AGEINDEX,Ageing index (percentage values) - on 1st January,2021,172.9,0
Lazio,AGEINDEX,Ageing index (percentage values) - on 1st January,2022,177.8,0
Lazio,AGEINDEX,Ageing index (percentage values) - on 1st January,2023,184.0,0
Lazio,AGEINDEX,Ageing index (percentage values) - on 1st January,2024,191.2,0
Lazio,AGEINDEX,Ageing index (percentage values) - on 1st January,2024,191.0,1
Lazio,AGEINDEX,Ageing index (percentage values) - on 1st January,2025,199.7,0
Lazio,AGEINDEX,Ageing index (percentage values) - on 1st January,2025,200.0,1
Lazio,AGEINDEX,Ageing index (percentage values) - on 1st January,2026,209.0,1
Lazio,AGEINDEX,Ageing index (percentage values) - on 1st January,2027,219.0,1
